Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51	start_52	end_52	start_53	end_53	start_54	end_54	start_55	end_55	start_56	end_56	start_57	end_57	start_58	end_58	start_59	end_59	start_60	end_60	start_61	end_61	start_62	end_62	start_63	end_63	start_64	end_64	start_65	end_65	start_66	end_66	start_67	end_67	start_68	end_68	start_69	end_69	start_70	end_70	start_71	end_71	start_72	end_72	start_73	end_73	start_74	end_74	start_75	end_75	start_76	end_76	start_77	end_77	start_78	end_78	start_79	end_79	start_80	end_80	start_81	end_81	start_82	end_82	start_83	end_83	start_84	end_84	start_85	end_85	start_86	end_86	start_87	end_87
105	2	2	2	0	2	2	3	0	3	5	4	4	1	0	1	0	1	0	1	0	1	4	1	5	3	5	4	5	4	4	4	2	5	2	5	0	3	0	2	2	2	0	8	0	3	0	3	0	2	0	3	3	3	3	6	4	6	4	3	0	5	2	5	2	5	4	5	6	5	0	2	2	2	2	2	2	2	2	2	2	6	2	8	0	3	2	3	2	8	3	6	8	8	6	2	2	2	2	2	2	8	2	4	8	5	5	5	5	5	5	3	5	3	3	4	6	4	3	3	4	2	3	8	3	2	8	2	2	7	2	7	2	7	7	3	5	7	3	4	7	4	4	3	4	3	4	6	3	1	1	0	1	0	1	1	0	4	1	6	4	6	6	6	3	3	6	2	2	3	2	3	3	3	3
110	2	2	2	0	2	2	4	0	4	5	1	4	1	0	1	0	1	0	1	0	0	4	0	5	5	5	5	5	5	4	7	2	2	2	2	0	2	0	2	2	2	0	7	0	5	0	5	0	1	0	5	3	5	3	5	4	5	4	7	0	4	2	4	2	4	4	5	6	5	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7	2	5	5	4	4	5	4	7	5	8	7	5	5	5	5	8	5	8	8	7	5	1	7	8	1	4	8	4	2	5	4	2	2	5	2	7	5	7	7	2	7	5	5	0	5	1	0	1	1	1	1	1	1	1	1	0	1	6	0	6	4	2	6	2	2	2	2	2	2	2	2
115	6	2	6	0	2	2	7	0	7	5	2	4	2	4	6	0	6	0	0	0	0	0	2	5	0	5	2	5	2	4	0	2	4	2	4	0	7	0	6	2	6	0	7	0	7	0	7	0	5	0	4	3	4	3	4	4	4	4	2	0	2	2	6	2	6	4	3	6	3	0	2	2	2	2	2	2	2	2	2	2	2	2	5	2	5	0	5	2	5	5	2	5	0	2	2	2	2	2	2	2	0	2	0	0	6	3	6	6	2	6	2	2	2	2	4	4	4	4	2	4	8	2	7	7	5	7	8	5	1	8	1	6	0	1	7	4	0	7	0	0	0	0	3	0	0	2	3	0	0	0	0	6	2	0	2	2	2	2	3	2	3	3	3	7	3	3	2	6	3	2	3	3	3	3
120	2	2	2	0	2	2	7	0	7	5	0	4	0	4	1	0	1	0	1	0	1	0	1	5	5	5	5	5	5	4	3	2	7	2	7	0	7	0	8	2	8	0	4	0	6	0	6	0	4	0	6	3	6	3	2	4	2	4	4	0	4	2	2	2	2	4	0	6	0	0	2	2	2	2	2	2	4	2	4	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	8	2	1	0	1	2	4	1	4	4	4	4	6	2	6	6	4	6	4	4	4	6	4	4	4	4	7	4	7	8	3	7	7	7	3	7	3	3	8	3	5	8	5	5	2	5	0	1	0	1	1	0	0	1	0	0	2	0	2	2	2	7	2	2	2	2	2	2	5	2	5	5
125	2	2	2	0	8	2	6	0	6	5	1	4	1	0	1	0	1	0	1	0	1	4	1	5	5	5	8	5	8	4	4	2	5	2	5	0	8	0	7	2	7	0	3	0	0	0	0	0	2	0	1	3	1	3	5	4	5	4	6	0	8	2	8	2	8	4	8	6	8	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	4	2	2	2	2	2	2	2	4	2	4	4	8	8	8	8	8	8	6	8	3	6	1	5	1	1	3	1	2	3	3	0	2	3	2	2	4	2	4	7	4	4	8	5	4	8	4	4	4	4	4	4	5	8	0	5	0	1	0	1	0	1	0	0	1	0	0	1	4	0	4	6	6	4	8	2	6	8	4	6	4	4
130	2	2	2	0	2	2	5	0	5	5	4	4	0	0	0	0	0	0	0	0	4	4	4	5	5	5	5	5	5	4	2	2	2	2	2	0	2	0	2	2	2	0	1	0	1	0	1	0	1	0	3	3	3	3	4	4	4	4	0	0	2	2	2	2	2	4	4	6	4	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	4	2	2	0	2	0	0	0	0	0	4	0	3	0	0	0	0	1	1	1	1	0	1	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	5	5	5	4	4	0	0	0	0	4	0	4	4	5	4	5	5	5	5	2	5	2	2	2	2	2	2	2	2
135	2	2	2	0	2	2	7	0	7	5	4	4	4	4	0	0	0	0	0	0	0	0	0	5	5	5	5	5	5	4	2	2	2	2	2	0	2	0	2	2	2	0	2	0	2	0	2	0	2	0	3	3	3	3	4	4	4	4	2	0	2	2	2	2	2	4	2	6	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	3	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	5	5	5	0	0	0	0	0	0	4	0	4	4	5	4	2	5	2	7	2	2	2	2	2	2	2	2	2	2
140	2	2	2	0	2	2	5	0	5	5	0	4	0	0	0	0	0	0	0	0	0	4	0	5	5	5	5	5	5	4	2	2	2	2	2	0	2	0	2	2	2	0	1	0	1	0	1	0	1	0	3	3	3	3	4	4	4	4	1	0	2	2	2	2	2	4	6	6	6	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	2	2	2	2	1	2	1	1	4	4	4	3	1	4	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	5	5	5	0	0	0	0	0	0	0	0	0	0	5	0	5	5	5	5	2	5	2	2	2	2	2	2	2	2
145	2	2	2	2	2	0	2	0	2	2	2	0	0	0	6	0	6	0	0	0	3	3	3	3	4	4	4	4	2	0	2	2	2	2	2	4	6	6	6	0	2	2	2	0	2	2	5	0	5	5	4	4	4	4	0	0	0	0	0	0	0	0	4	5	4	5	4	5	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	0	0	0	0	4	0	4	4	4	4	4	4	4	4	4	5	2	4	2	2	2	2	2	2	2	2	2	6	2	2	2	2	2	2	2	2	3	4	3	3	2	3	2	2	0	6	0	0	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
150	2	2	2	0	2	2	2	0	2	5	4	4	4	4	0	0	0	0	0	0	0	0	5	5	5	5	5	5	5	4	2	2	2	2	2	0	2	2	2	0	2	0	0	0	0	0	0	0	1	0	3	3	3	3	4	4	4	4	1	0	2	2	2	2	2	4	3	6	3	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	1	1	1	4	1	3	1	1	1	1	0	0	1	0	1	1	1	1	2	2	2	2	2	2	1	2	2	1	2	2	2	2	5	5	2	5	0	0	0	0	5	0	4	5	4	4	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2
155	2	2	2	0	2	2	2	0	2	5	4	4	4	4	0	0	0	0	0	0	0	0	4	5	5	5	5	5	5	4	2	2	2	2	2	0	2	0	2	2	2	0	0	0	0	0	0	0	0	0	2	0	3	3	3	3	4	4	4	4	2	2	2	2	2	4	6	6	6	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	2	2	6	2	2	3	4	3	3	2	3	2	2	2	2	0	0	0	0	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	5	2	5	0	0	0	0	4	0	4	4	4	4	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2
160	2	2	2	0	2	2	4	0	4	5	4	4	4	4	0	0	0	0	0	0	0	0	4	5	5	5	5	5	5	4	2	2	2	2	2	0	2	2	2	0	2	0	1	0	1	0	1	0	2	0	3	3	3	3	4	4	4	4	2	0	2	2	2	2	2	4	6	6	6	0	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	2	2	2	2	2	2	2	2	3	4	3	3	2	3	2	2	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	5	4	5	0	0	0	0	4	0	4	4	4	4	4	4	4	4	4	4	2	4	2	2	2	2	2	2	2	2
165	2	2	2	0	2	2	5	0	5	5	5	4	1	0	1	0	0	0	0	0	5	4	5	5	5	5	5	5	5	4	2	2	2	2	2	0	2	2	2	0	2	0	0	0	0	0	0	0	0	0	3	3	3	3	4	4	4	4	2	0	2	2	2	2	2	4	2	6	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	3	2	4	2	2	0	0	0	0	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	5	5	5	5	5	1	0	1	1	5	1	5	5	5	5	5	5	5	5	2	5	2	2	2	2	2	2	2	2
170	2	2	2	0	2	2	5	0	5	5	5	4	5	4	0	0	0	0	0	0	0	0	0	5	5	5	5	5	5	4	2	2	2	2	2	0	2	0	2	2	2	0	5	0	5	0	5	0	2	0	2	3	2	3	4	4	4	4	2	0	2	2	2	2	2	4	2	6	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	5	5	2	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	5	5	5	0	0	0	0	0	0	5	0	5	5	5	5	5	5	5	5	2	5	2	2	2	2	2	2	2	2
